name,age,department,city,college,id,timestamp
Student_935,23,Mechanical Engineering,Pune,IIT Chennai,935,2023-01-01 15:34:00
Student_936,21,Electrical Engineering,Pune,IIT Bangalore,936,2023-01-01 15:35:00
Student_937,23,Electrical Engineering,Pune,IIT Bangalore,937,2023-01-01 15:36:00
Student_938,19,Chemical Engineering,Lucknow,IIT Lucknow,938,2023-01-01 15:37:00
Student_939,25,Biotechnology,Chennai,IIT Bangalore,939,2023-01-01 15:38:00
Student_940,19,Biotechnology,Chennai,IIT Bangalore,940,2023-01-01 15:39:00
Student_941,22,Mechanical Engineering,Delhi,IIT Delhi,941,2023-01-01 15:40:00
Student_942,24,Mechanical Engineering,Chennai,IIT Ahmedabad,942,2023-01-01 15:41:00
Student_943,23,Computer Science,Hyderabad,IIT Ahmedabad,943,2023-01-01 15:42:00
Student_944,20,Electrical Engineering,Jaipur,IIT Bangalore,944,2023-01-01 15:43:00
Student_945,25,Electrical Engineering,Delhi,IIT Jaipur,945,2023-01-01 15:44:00
Student_946,22,Biotechnology,Delhi,IIT Bombay,946,2023-01-01 15:45:00
Student_947,24,Biotechnology,Delhi,IIT Kolkata,947,2023-01-01 15:46:00
Student_948,25,Civil Engineering,Bangalore,IIT Bangalore,948,2023-01-01 15:47:00
Student_949,18,Computer Science,Bangalore,IIT Delhi,949,2023-01-01 15:48:00
Student_950,24,Chemical Engineering,Delhi,IIT Ahmedabad,950,2023-01-01 15:49:00
Student_951,19,Chemical Engineering,Lucknow,IIT Delhi,951,2023-01-01 15:50:00
Student_952,21,Biotechnology,Ahmedabad,IIT Kolkata,952,2023-01-01 15:51:00
Student_953,20,Chemical Engineering,Pune,IIT Ahmedabad,953,2023-01-01 15:52:00
Student_954,23,Biotechnology,Bangalore,IIT Kolkata,954,2023-01-01 15:53:00
Student_955,22,Electrical Engineering,Bangalore,IIT Delhi,955,2023-01-01 15:54:00
Student_956,21,Biotechnology,Jaipur,IIT Chennai,956,2023-01-01 15:55:00
Student_957,25,Biotechnology,Delhi,IIT Chennai,957,2023-01-01 15:56:00
Student_958,24,Mechanical Engineering,Pune,IIT Bombay,958,2023-01-01 15:57:00
Student_959,20,Mechanical Engineering,Bangalore,IIT Pune,959,2023-01-01 15:58:00
Student_960,21,Electrical Engineering,Delhi,IIT Bangalore,960,2023-01-01 15:59:00
Student_961,25,Civil Engineering,Delhi,IIT Chennai,961,2023-01-01 16:00:00
Student_962,21,Computer Science,Chennai,IIT Bangalore,962,2023-01-01 16:01:00
Student_963,21,Electrical Engineering,Lucknow,IIT Jaipur,963,2023-01-01 16:02:00
Student_964,23,Biotechnology,Pune,IIT Chennai,964,2023-01-01 16:03:00
Student_965,25,Chemical Engineering,Ahmedabad,IIT Ahmedabad,965,2023-01-01 16:04:00
Student_966,18,Chemical Engineering,Lucknow,IIT Bangalore,966,2023-01-01 16:05:00
Student_967,22,Electrical Engineering,Jaipur,IIT Jaipur,967,2023-01-01 16:06:00
Student_968,19,Mechanical Engineering,Pune,IIT Bangalore,968,2023-01-01 16:07:00
Student_969,19,Computer Science,Pune,IIT Jaipur,969,2023-01-01 16:08:00
Student_970,24,Civil Engineering,Chennai,IIT Lucknow,970,2023-01-01 16:09:00
Student_971,23,Electrical Engineering,Chennai,IIT Pune,971,2023-01-01 16:10:00
Student_972,20,Chemical Engineering,Mumbai,IIT Pune,972,2023-01-01 16:11:00
Student_973,20,Computer Science,Delhi,IIT Jaipur,973,2023-01-01 16:12:00
Student_974,18,Electrical Engineering,Delhi,IIT Bombay,974,2023-01-01 16:13:00
Student_975,23,Mechanical Engineering,Hyderabad,IIT Delhi,975,2023-01-01 16:14:00
Student_976,18,Electrical Engineering,Bangalore,IIT Chennai,976,2023-01-01 16:15:00
Student_977,24,Biotechnology,Jaipur,IIT Lucknow,977,2023-01-01 16:16:00
Student_978,23,Civil Engineering,Hyderabad,IIT Kolkata,978,2023-01-01 16:17:00
Student_979,18,Chemical Engineering,Hyderabad,IIT Lucknow,979,2023-01-01 16:18:00
Student_980,18,Civil Engineering,Mumbai,IIT Kolkata,980,2023-01-01 16:19:00
Student_981,20,Electrical Engineering,Delhi,IIT Lucknow,981,2023-01-01 16:20:00
Student_982,20,Mechanical Engineering,Ahmedabad,IIT Ahmedabad,982,2023-01-01 16:21:00
Student_983,25,Mechanical Engineering,Jaipur,IIT Kolkata,983,2023-01-01 16:22:00
Student_984,25,Mechanical Engineering,Ahmedabad,IIT Jaipur,984,2023-01-01 16:23:00
Student_985,22,Civil Engineering,Jaipur,IIT Chennai,985,2023-01-01 16:24:00
Student_986,24,Biotechnology,Chennai,IIT Kolkata,986,2023-01-01 16:25:00
Student_987,22,Biotechnology,Mumbai,IIT Hyderabad,987,2023-01-01 16:26:00
Student_988,25,Mechanical Engineering,Kolkata,IIT Kolkata,988,2023-01-01 16:27:00
Student_989,20,Electrical Engineering,Pune,IIT Hyderabad,989,2023-01-01 16:28:00
Student_990,20,Chemical Engineering,Hyderabad,IIT Delhi,990,2023-01-01 16:29:00
Student_991,22,Chemical Engineering,Jaipur,IIT Bangalore,991,2023-01-01 16:30:00
Student_992,20,Biotechnology,Pune,IIT Delhi,992,2023-01-01 16:31:00
Student_993,25,Electrical Engineering,Kolkata,IIT Bangalore,993,2023-01-01 16:32:00
Student_994,19,Computer Science,Jaipur,IIT Bombay,994,2023-01-01 16:33:00
Student_995,19,Biotechnology,Delhi,IIT Lucknow,995,2023-01-01 16:34:00
Student_996,20,Electrical Engineering,Lucknow,IIT Hyderabad,996,2023-01-01 16:35:00
Student_997,23,Mechanical Engineering,Delhi,IIT Delhi,997,2023-01-01 16:36:00
Student_998,24,Civil Engineering,Bangalore,IIT Chennai,998,2023-01-01 16:37:00
Student_999,21,Chemical Engineering,Hyderabad,IIT Lucknow,999,2023-01-01 16:38:00
Student_1000,25,Chemical Engineering,Ahmedabad,IIT Delhi,1000,2023-01-01 16:39:00
